latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.5613,-0.5966,309.6,1,1,2021-03-09,1108,Terra,MODIS,69,6.03,280.6,12.1,D,2
50.826,-1.736,300.7,1,1,2021-03-09,1109,Terra,MODIS,40,6.03,283.8,6.1,D,0
50.6701,-1.2829,300.6,1,1,2021-03-09,1255,Aqua,MODIS,39,6.03,286,5.3,D,0
50.755,-1.7489,310.2,1,1,2021-03-09,1255,Aqua,MODIS,70,6.03,285.3,11.4,D,0
50.8478,-1.8676,302,1,1,2021-03-09,1255,Aqua,MODIS,50,6.03,286.1,5.7,D,0
52.0071,1.2848,307,1,1,2021-03-11,1243,Aqua,MODIS,56,6.03,283.4,9.5,D,0
53.5647,-0.6011,301.9,1.7,1.3,2021-03-12,1327,Aqua,MODIS,50,6.03,279.8,17.8,D,2
53.5664,-0.6063,303.6,1.7,1.3,2021-03-15,1219,Aqua,MODIS,49,6.03,282.6,13.5,D,2
53.5583,-0.5964,302.6,1.7,1.3,2021-03-15,1219,Aqua,MODIS,53,6.03,283,13.5,D,2
54.0268,-1.9633,300.9,1,1,2021-03-16,1302,Aqua,MODIS,42,6.03,287.7,5.2,D,0
55.917,-2.4875,306.4,1.4,1.2,2021-03-17,1156,Terra,MODIS,63,6.03,283.1,15.6,D,0
58.1804,-3.8342,300.1,1.2,1.1,2021-03-17,1156,Terra,MODIS,21,6.03,279.7,7.1,D,0
55.7309,-2.4503,303.7,2.5,1.5,2021-03-17,1346,Aqua,MODIS,57,6.03,281.1,24.2,D,0
56.99,-3.1479,303.9,1.5,1.2,2021-03-18,1101,Terra,MODIS,57,6.03,283.1,13.1,D,0
56.9887,-3.1541,301,1.5,1.2,2021-03-18,1101,Terra,MODIS,43,6.03,283.2,11,D,0
55.5748,-2.9335,304.5,1,1,2021-03-18,1251,Aqua,MODIS,59,6.03,286.9,6.7,D,0
55.5721,-2.9496,303.8,1,1,2021-03-18,1251,Aqua,MODIS,57,6.03,288.9,6.4,D,0
56.4758,-3.7074,300.2,1,1,2021-03-18,1251,Aqua,MODIS,32,6.03,279.3,5.8,D,0
56.553,-3.8083,308.2,1,1,2021-03-18,1251,Aqua,MODIS,67,6.03,272.7,11.5,D,0
56.8862,-2.855,314.8,1,1,2021-03-18,1251,Aqua,MODIS,75,6.03,283.4,14.5,D,0
57.2788,-3.0538,309.3,1,1,2021-03-18,1251,Aqua,MODIS,68,6.03,283.8,11,D,0
58.0463,-4.2734,301.7,1,1,2021-03-18,1251,Aqua,MODIS,49,6.03,282.2,6.7,D,0
58.0436,-4.2902,323.7,1,1,2021-03-18,1251,Aqua,MODIS,83,6.03,283.2,24.8,D,0
54.428,-7.35,314.2,1.1,1.1,2021-03-19,1333,Aqua,MODIS,65,6.03,281.9,15.2,D,0
55.5796,-3.247,306.9,1.2,1.1,2021-03-20,1238,Aqua,MODIS,64,6.03,282.3,14.1,D,0
56.5386,-3.8513,300,1.2,1.1,2021-03-20,1239,Aqua,MODIS,12,6.03,270,9.4,D,0
53.5675,-0.5997,307.8,1.1,1.1,2021-03-20,2201,Terra,MODIS,73,6.03,276.4,15.5,N,2
55.771,-2.5068,307.8,1.3,1.1,2021-03-21,1321,Aqua,MODIS,66,6.03,285,13.9,D,0
55.8983,-3.8946,320.8,1.2,1.1,2021-03-21,1321,Aqua,MODIS,76,6.03,281.7,27.2,D,0
57.1321,-3.0424,301.3,1.3,1.1,2021-03-21,1322,Aqua,MODIS,46,6.03,277.5,10.6,D,0
51.573,-3.7732,302.9,1.3,1.1,2021-03-22,0252,Aqua,MODIS,52,6.03,275.2,14,N,2
53.9705,-1.8061,306.4,1.6,1.2,2021-03-22,1226,Aqua,MODIS,63,6.03,276.3,17.8,D,0
53.9702,-1.8105,304.7,1.6,1.2,2021-03-22,1226,Aqua,MODIS,60,6.03,276,17,D,0
57.2669,-3.0376,330.7,1.4,1.2,2021-03-24,1202,Terra,MODIS,87,6.03,277.9,55.3,D,0
53.5616,-0.5954,300.6,1.1,1,2021-03-24,2137,Terra,MODIS,31,6.03,275.2,8.5,N,2
53.5705,-0.5996,305.2,1.1,1,2021-03-24,2137,Terra,MODIS,63,6.03,276.4,11.3,N,2
51.5669,-3.7614,312.4,1.2,1.1,2021-03-25,1108,Terra,MODIS,13,6.03,288,12.8,D,2
51.5708,-3.768,306.3,1.1,1.1,2021-03-25,1256,Aqua,MODIS,13,6.03,290.3,7.4,D,2
52.9445,-2.0116,300.7,1,1,2021-03-25,1256,Aqua,MODIS,30,6.03,284.6,4.6,D,0
51.5681,-3.7616,306.7,2,1.4,2021-03-27,0310,Aqua,MODIS,69,6.03,276.6,33.9,N,2
51.3498,1.103,310.2,1,1,2021-03-27,1243,Aqua,MODIS,70,6.03,284.1,11.9,D,0
53.5672,-0.5856,302.5,1.7,1.3,2021-03-29,1043,Terra,MODIS,43,6.03,289.9,7,D,2
53.5712,-0.5964,300.6,1,1,2021-03-29,2155,Terra,MODIS,30,6.03,282.7,7.4,N,2
52.7925,-1.125,308.3,1.1,1,2021-03-30,1126,Terra,MODIS,67,6.03,292.8,8,D,0
53.5682,-0.5895,315,1.1,1,2021-03-30,1126,Terra,MODIS,71,6.03,294.2,12.4,D,2
53.3157,-0.9941,309.3,1.1,1,2021-03-30,1126,Terra,MODIS,66,6.03,294.1,6.5,D,0
53.3068,-0.9983,313.9,1.1,1,2021-03-30,1126,Terra,MODIS,74,6.03,294.6,10.3,D,0
52.7682,-0.1303,322.9,1.1,1.1,2021-03-30,1126,Terra,MODIS,77,6.03,282.8,24.6,D,0
52.7951,-1.1402,302.2,1.1,1,2021-03-30,1126,Terra,MODIS,50,6.03,291.7,3.8,D,0
52.8839,-1.7304,302.3,1,1,2021-03-30,1126,Terra,MODIS,28,6.03,287,4.8,D,0
51.3246,0.9961,305.1,1.3,1.1,2021-03-30,1126,Terra,MODIS,49,6.03,294.1,6,D,0
50.7832,-2.9228,300.3,1,1,2021-03-30,1127,Terra,MODIS,34,6.03,289.9,3.4,D,0
50.6912,-2.3025,302.9,1.1,1,2021-03-30,1127,Terra,MODIS,54,6.03,285.3,5.3,D,0
53.5676,-0.5883,306.7,1.3,1.1,2021-03-30,1314,Aqua,MODIS,55,6.03,295.7,6.6,D,2
53.5657,-0.6076,310.1,1.3,1.1,2021-03-30,1314,Aqua,MODIS,64,6.03,296.8,9.6,D,2
55.4189,-1.7686,300.8,1.2,1.1,2021-03-30,1315,Aqua,MODIS,42,6.03,289.1,5.3,D,0
54.4108,-2.0958,304.6,2.8,1.6,2021-03-31,1030,Terra,MODIS,59,6.03,285.1,23.9,D,0
53.5639,-0.6025,310.6,1.7,1.3,2021-03-31,1219,Aqua,MODIS,66,6.03,296.4,14,D,2
53.5614,-0.6054,308.5,1.7,1.3,2021-03-31,1219,Aqua,MODIS,47,6.03,295.5,9.5,D,2
55.5005,-1.8678,300.1,1.6,1.3,2021-03-31,1220,Aqua,MODIS,24,6.03,284.8,9.3,D,0
54.8886,-4.3388,300.2,1.3,1.1,2021-04-02,1156,Terra,MODIS,30,6.03,287.4,6.4,D,0
51.5588,-3.7618,302.9,1.7,1.3,2021-04-02,1157,Terra,MODIS,0,6.03,290.3,10.5,D,2
51.5614,-3.7661,305.8,1.7,1.3,2021-04-02,1157,Terra,MODIS,0,6.03,291,13.3,D,2
56.7831,-3.068,300.2,1.5,1.2,2021-04-03,1101,Terra,MODIS,30,6.03,287.8,7.1,D,0
55.8358,-2.6809,304,1.4,1.2,2021-04-03,1101,Terra,MODIS,58,6.03,286,10.6,D,0
55.8295,-2.729,304.7,1.4,1.2,2021-04-03,1101,Terra,MODIS,60,6.03,285.1,11.1,D,0
51.5693,-3.7667,310,1.4,1.2,2021-04-03,1102,Terra,MODIS,49,6.03,292.6,13.4,D,2
54.4894,-2.0368,302.4,1,1,2021-04-03,1250,Aqua,MODIS,52,6.03,286.7,5.9,D,0
52.1609,-3.854,306,1.2,1.1,2021-04-03,1250,Aqua,MODIS,63,6.03,286.1,9.6,D,0
52.1576,-3.8714,302.5,1.2,1.1,2021-04-03,1250,Aqua,MODIS,53,6.03,285.3,7.1,D,0
52.8749,-1.7483,311.7,1,1,2021-04-03,1250,Aqua,MODIS,61,6.03,287.3,12.2,D,0
54.7509,-1.9815,303.3,1,1,2021-04-03,1250,Aqua,MODIS,49,6.03,289,6.2,D,0
54.4225,-7.3326,335.2,1.4,1.2,2021-04-03,1250,Aqua,MODIS,89,6.03,289.4,60.5,D,0
54.4181,-7.3538,327.8,1.4,1.2,2021-04-03,1250,Aqua,MODIS,85,6.03,289.3,43.7,D,0
54.416,-7.3361,328.4,1.4,1.2,2021-04-03,1250,Aqua,MODIS,86,6.03,289.8,44.8,D,0
54.4262,-7.3419,325,1.4,1.2,2021-04-03,1250,Aqua,MODIS,83,6.03,289.4,39.8,D,0
54.4217,-7.3632,300,1.4,1.2,2021-04-03,1250,Aqua,MODIS,19,6.03,288.5,6.5,D,0
55.518,-2.119,305.4,1,1,2021-04-03,1250,Aqua,MODIS,61,6.03,285.7,7.4,D,0
55.5614,-3.3038,306.1,1,1,2021-04-03,1251,Aqua,MODIS,63,6.03,290.7,8.2,D,0
55.832,-2.6899,308.7,1,1,2021-04-03,1251,Aqua,MODIS,68,6.03,287.1,9.5,D,0
56.3665,-3.2905,314.1,1,1,2021-04-03,1251,Aqua,MODIS,0,6.03,289,12.9,D,0
56.8602,-2.8484,301.9,1,1,2021-04-03,1251,Aqua,MODIS,50,6.03,290.8,4.9,D,0
57.0089,-2.2505,301.3,1,1,2021-04-03,1251,Aqua,MODIS,46,6.03,287.4,4.7,D,0
57.3592,-3.6855,305.3,1,1,2021-04-03,1251,Aqua,MODIS,61,6.03,289.6,6.6,D,0
57.3565,-3.7019,309.8,1,1,2021-04-03,1251,Aqua,MODIS,69,6.03,290.5,9.6,D,0
57.4269,-3.6767,305.7,1,1,2021-04-03,1251,Aqua,MODIS,54,6.03,288.1,7.5,D,0
51.5631,-3.7691,304,1.1,1,2021-04-04,0221,Aqua,MODIS,58,6.03,277.3,10.9,N,2
53.5615,-0.5933,301.8,1.5,1.2,2021-04-04,1144,Terra,MODIS,39,6.03,290.5,6.4,D,2
51.5634,-3.7585,304.1,1.3,1.1,2021-04-04,1145,Terra,MODIS,0,6.03,291.6,7.2,D,2
53.657,-2.8647,303.2,1.3,1.1,2021-04-05,1238,Aqua,MODIS,55,6.03,280.7,10.3,D,0
50.5523,-3.9132,326.8,1,1,2021-04-05,2201,Terra,MODIS,100,6.03,271.7,31.5,N,0
50.5545,-3.8993,304.4,1,1,2021-04-05,2201,Terra,MODIS,60,6.03,270.3,11.9,N,0
53.5004,-1.1118,302.9,1.1,1,2021-04-05,2201,Terra,MODIS,52,6.03,274,11.7,N,2
53.4985,-1.1283,305.2,1.1,1,2021-04-05,2201,Terra,MODIS,63,6.03,273.4,13.2,N,2
53.5059,-1.1139,300.9,1.2,1.1,2021-04-06,0208,Aqua,MODIS,34,6.03,269.1,12.1,N,2
53.8805,-1.8007,302.8,1.1,1,2021-04-10,1107,Terra,MODIS,37,6.03,286.6,7.9,D,0
56.1029,-3.3053,315.5,1.7,1.3,2021-04-12,1054,Terra,MODIS,64,6.03,285.4,32.5,D,0
56.0956,-3.3126,313.2,1.7,1.3,2021-04-12,1055,Terra,MODIS,57,6.03,285.1,29,D,0
53.5678,-0.5999,306,1.3,1.1,2021-04-12,1055,Terra,MODIS,54,6.03,288,10.5,D,2
52.1577,0.0542,303.7,1.1,1,2021-04-12,1243,Aqua,MODIS,49,6.03,285.3,7.9,D,0
52.286,0.3269,314,1,1,2021-04-12,1243,Aqua,MODIS,63,6.03,287.6,14.1,D,0
52.2836,0.3121,319.2,1,1,2021-04-12,1243,Aqua,MODIS,74,6.03,287.5,19.1,D,0
52.3071,0.2224,336,1,1,2021-04-12,1243,Aqua,MODIS,90,6.03,290.7,37.8,D,0
52.314,0.2126,324.6,1,1,2021-04-12,1243,Aqua,MODIS,78,6.03,290,23.2,D,0
52.3229,0.2086,331.9,1,1,2021-04-12,1243,Aqua,MODIS,73,6.03,290.2,31.7,D,0
52.6031,1.3331,307.8,1,1,2021-04-12,1243,Aqua,MODIS,50,6.03,285.4,8.8,D,0
52.7498,0.0588,303.1,1,1,2021-04-12,1243,Aqua,MODIS,41,6.03,284.2,6.4,D,0
51.8551,0.496,311.7,1,1,2021-04-12,1243,Aqua,MODIS,43,6.03,285.4,11.9,D,0
51.8848,0.3993,304.4,1,1,2021-04-12,1243,Aqua,MODIS,59,6.03,285.5,6.8,D,0
52.1271,0.5029,324.1,1,1,2021-04-12,1243,Aqua,MODIS,78,6.03,289.7,23.2,D,0
52.1602,0.0691,309,1.1,1,2021-04-12,1243,Aqua,MODIS,59,6.03,287.6,11.1,D,0
53.2225,-1.1489,314.9,1.1,1,2021-04-12,1244,Aqua,MODIS,71,6.03,288.2,14.6,D,0
53.2232,-1.3714,307.4,1.1,1,2021-04-12,1244,Aqua,MODIS,42,6.03,284.2,10.6,D,0
53.5611,-0.6028,305.2,1,1,2021-04-12,1244,Aqua,MODIS,25,6.03,288.5,7.3,D,2
55.5448,-3.3989,303.2,1.1,1.1,2021-04-12,1244,Aqua,MODIS,48,6.03,282.2,8,D,0
56.0934,-3.296,309.4,1.1,1,2021-04-12,1245,Aqua,MODIS,69,6.03,286.2,11.5,D,0
56.0903,-3.313,308.9,1.1,1.1,2021-04-12,1245,Aqua,MODIS,68,6.03,287.2,11.1,D,0
56.7756,-3.571,307.1,1.1,1,2021-04-12,1245,Aqua,MODIS,65,6.03,284.7,10.1,D,0
56.7726,-3.5876,301.3,1.1,1,2021-04-12,1245,Aqua,MODIS,46,6.03,283,6.4,D,0
51.5666,-3.7706,316.1,1,1,2021-04-14,2155,Terra,MODIS,92,6.03,280,19.4,N,2
51.5755,-3.7743,300.2,1,1,2021-04-14,2155,Terra,MODIS,20,6.03,278.4,8.3,N,2
57.5092,-4.5942,311.3,1.1,1,2021-04-15,1125,Terra,MODIS,71,6.03,287.7,12.7,D,0
57.507,-4.5762,308.7,1.1,1,2021-04-15,1125,Terra,MODIS,67,6.03,285.7,10.8,D,0
57.1053,-4.0847,307.2,1.1,1,2021-04-15,1125,Terra,MODIS,65,6.03,289.7,7.7,D,0
57.1032,-4.0682,302.9,1.1,1,2021-04-15,1125,Terra,MODIS,54,6.03,290.1,4.6,D,0
56.5135,-3.6653,304.6,1,1,2021-04-15,1125,Terra,MODIS,59,6.03,289.6,6.1,D,0
54.5404,-1.0536,300.1,1,1,2021-04-15,1125,Terra,MODIS,22,6.03,288.8,4.1,D,0
52.0624,-2.1509,305.9,1,1,2021-04-15,1126,Terra,MODIS,36,6.03,288.9,6,D,0
54.3378,-1.5452,301.7,1,1,2021-04-15,1126,Terra,MODIS,48,6.03,290.9,3.6,D,0
52.8736,-1.7751,320.2,1,1,2021-04-15,1126,Terra,MODIS,80,6.03,287.4,18.6,D,0
52.7803,-1.6624,306.4,1,1,2021-04-15,1126,Terra,MODIS,62,6.03,286.1,7.4,D,2
52.7591,-1.5917,307.7,1,1,2021-04-15,1126,Terra,MODIS,66,6.03,289.7,8.2,D,0
52.5713,-1.5916,300.2,1,1,2021-04-15,1126,Terra,MODIS,14,6.03,286.2,4,D,0
52.6142,-2.1442,302.1,1,1,2021-04-15,1126,Terra,MODIS,42,6.03,288.8,3.3,D,2
52.1444,-2.6599,303.3,1,1,2021-04-15,1126,Terra,MODIS,51,6.03,285.3,5.5,D,0
51.7825,-2.6195,303.4,1,1,2021-04-15,1126,Terra,MODIS,56,6.03,286.6,6.1,D,0
51.6369,-1.7911,305.4,1.1,1,2021-04-15,1126,Terra,MODIS,42,6.03,288.5,6.1,D,0
51.5501,-2.5738,306.7,1,1,2021-04-15,1126,Terra,MODIS,49,6.03,288.5,6.9,D,0
51.5413,-2.5775,308.1,1,1,2021-04-15,1126,Terra,MODIS,48,6.03,289.1,7.6,D,0
51.5675,-3.7586,307.6,1,1,2021-04-15,1126,Terra,MODIS,0,6.03,293.6,7,D,2
56.8154,-4.3417,308.2,1.1,1,2021-04-15,1315,Aqua,MODIS,56,6.03,285.6,10.7,D,0
54.938,-6.4315,320.1,1,1,2021-04-15,1315,Aqua,MODIS,80,6.03,288.2,18.5,D,0
56.8134,-4.3585,321.4,1.1,1,2021-04-15,1315,Aqua,MODIS,70,6.03,287.5,23.2,D,0
57.5056,-4.5891,311.4,1.1,1,2021-04-15,1316,Aqua,MODIS,71,6.03,290.1,11.8,D,0
57.5149,-4.5931,309.1,1.1,1,2021-04-15,1316,Aqua,MODIS,68,6.03,289.6,9.7,D,0
53.5698,-0.6062,301.2,2.3,1.5,2021-04-15,2100,Terra,MODIS,39,6.03,273.3,32.1,N,2
57.1793,-2.6111,332,1.7,1.3,2021-04-16,1208,Terra,MODIS,88,6.03,288.9,68.2,D,0
57.1763,-2.6076,343.7,1.7,1.3,2021-04-16,1208,Terra,MODIS,93,6.03,289.4,109,D,0
57.1729,-2.5832,311.7,1.7,1.3,2021-04-16,1208,Terra,MODIS,72,6.03,288.3,23,D,0
57.1671,-2.6061,309.3,1.6,1.2,2021-04-16,1220,Aqua,MODIS,68,6.03,288.5,16.5,D,0
57.1776,-2.6129,340.5,1.6,1.2,2021-04-16,1220,Aqua,MODIS,92,6.03,288.9,84.2,D,0
57.1723,-2.6368,311.5,1.6,1.2,2021-04-16,1220,Aqua,MODIS,71,6.03,289.2,19.5,D,0
55.5387,-3.7121,304.6,1.2,1.1,2021-04-17,1113,Terra,MODIS,59,6.03,290.5,7,D,0
53.5647,-0.5923,304.8,1,1,2021-04-17,1113,Terra,MODIS,50,6.03,284.9,6,D,2
52.5501,1.2619,304.6,1,1,2021-04-17,1114,Terra,MODIS,59,6.03,291.8,5.3,D,0
53.1905,0.2956,301.6,1,1,2021-04-17,1114,Terra,MODIS,39,6.03,289.8,3.2,D,0
52.7434,1.3434,304.8,1,1,2021-04-17,1114,Terra,MODIS,29,6.03,288.7,4.7,D,0
52.666,1.6947,306.3,1.1,1,2021-04-17,1114,Terra,MODIS,62,6.03,289.7,5.8,D,0
52.3365,0.7887,306.3,1,1,2021-04-17,1114,Terra,MODIS,46,6.03,293.1,5.3,D,0
52.1348,0.5301,302.1,1,1,2021-04-17,1114,Terra,MODIS,35,6.03,291,3.4,D,0
51.8582,0.5044,301.1,1,1,2021-04-17,1114,Terra,MODIS,45,6.03,290.1,3,D,0
51.4972,-1.7999,304.2,1,1,2021-04-17,1302,Aqua,MODIS,34,6.03,291.1,5,D,0
51.63,-3.1561,302.8,1,1,2021-04-17,1302,Aqua,MODIS,48,6.03,291.3,3.8,D,0
51.6666,-3.2841,303.7,1,1,2021-04-17,1302,Aqua,MODIS,50,6.03,292.8,3.3,D,0
51.7389,-3.5944,308.5,1,1,2021-04-17,1302,Aqua,MODIS,67,6.03,291.8,8.5,D,0
51.6922,-3.9461,306.5,1,1,2021-04-17,1302,Aqua,MODIS,64,6.03,292,6.3,D,0
51.694,-3.9937,302.5,1,1,2021-04-17,1302,Aqua,MODIS,52,6.03,290.1,4,D,0
51.7533,-3.9162,305,1,1,2021-04-17,1302,Aqua,MODIS,60,6.03,291.9,5.1,D,0
54.6708,-6.0074,304.8,1.1,1,2021-04-17,1303,Aqua,MODIS,45,6.03,290.8,5.9,D,0
54.6681,-6.023,304.9,1.1,1,2021-04-17,1303,Aqua,MODIS,49,6.03,288.7,6.2,D,0
55.5003,-3.6762,317.4,1,1,2021-04-17,1303,Aqua,MODIS,78,6.03,290.4,14.7,D,0
51.5634,-3.7586,303.1,1.7,1.3,2021-04-18,1157,Terra,MODIS,0,6.03,288.5,10.8,D,2
53.5716,-0.6007,309.8,1.1,1.1,2021-04-19,1101,Terra,MODIS,34,6.03,296.5,7.3,D,2
51.8315,-3.8678,343.8,1.4,1.2,2021-04-19,1102,Terra,MODIS,93,6.03,293.7,76.6,D,0
51.5802,-3.7675,305.3,1.4,1.2,2021-04-19,1102,Terra,MODIS,43,6.03,292.3,8.2,D,2
51.8396,-1.2311,307.1,1,1,2021-04-19,1249,Aqua,MODIS,58,6.03,295.1,5.2,D,0
51.3507,0.0478,305.1,1,1,2021-04-19,1249,Aqua,MODIS,51,6.03,292.2,4.1,D,0
51.1913,-1.4546,320.4,1.1,1,2021-04-19,1249,Aqua,MODIS,79,6.03,296.1,16.6,D,0
51.4174,-1.0033,308.7,1,1,2021-04-19,1249,Aqua,MODIS,63,6.03,292.7,6.4,D,2
52.0008,-0.9287,310.5,1,1,2021-04-19,1249,Aqua,MODIS,66,6.03,296.7,7.2,D,0
51.9608,-1.3434,305.7,1,1,2021-04-19,1249,Aqua,MODIS,55,6.03,295.5,4.7,D,0
52.1268,-0.8386,310.2,1,1,2021-04-19,1249,Aqua,MODIS,55,6.03,295.1,6.3,D,0
52.4441,-0.7901,311.4,1,1,2021-04-19,1250,Aqua,MODIS,67,6.03,293.6,8,D,0
52.1877,-1.7832,307.1,1.1,1,2021-04-19,1250,Aqua,MODIS,60,6.03,296.6,5.2,D,0
52.4418,-0.8048,316.3,1,1,2021-04-19,1250,Aqua,MODIS,74,6.03,294.9,11.9,D,0
52.6779,-1.319,304.1,1,1,2021-04-19,1250,Aqua,MODIS,35,6.03,293.5,3.2,D,0
53.2291,-1.0913,327.9,1,1,2021-04-19,1250,Aqua,MODIS,85,6.03,295.6,24.3,D,0
53.2267,-1.1062,309,1,1,2021-04-19,1250,Aqua,MODIS,57,6.03,296.8,5.8,D,0
53.5661,-0.61,311.2,1,1,2021-04-19,1250,Aqua,MODIS,58,6.03,299.7,5.5,D,2
54.805,-3.015,302,1.1,1,2021-04-19,1250,Aqua,MODIS,47,6.03,291.6,4.2,D,0
54.8663,-2.9948,321.1,1.1,1,2021-04-19,1250,Aqua,MODIS,80,6.03,292,18.3,D,0
52.4318,1.5866,305.8,1,1,2021-04-21,1237,Aqua,MODIS,61,6.03,289.7,5.8,D,0
57.5852,-4.0373,304.2,1.2,1.1,2021-04-21,1239,Aqua,MODIS,0,6.03,287.6,8.5,D,0
51.5685,-3.7671,305.1,1.4,1.2,2021-04-22,0209,Aqua,MODIS,63,6.03,279.4,16.6,N,2
56.6968,-3.5651,301.8,1,1,2021-04-22,1131,Terra,MODIS,43,6.03,290.6,3.5,D,0
54.8759,-2.9858,309.1,1,1,2021-04-22,1131,Terra,MODIS,53,6.03,292.8,6.6,D,0
56.9927,-5.7474,301.9,1.1,1,2021-04-22,1131,Terra,MODIS,16,6.03,289.1,2.9,D,0
53.4185,-0.439,306.4,1.2,1.1,2021-04-22,1132,Terra,MODIS,60,6.03,296,6.4,D,0
53.2417,-3.0375,307.4,1,1,2021-04-22,1132,Terra,MODIS,61,6.03,292.7,5.5,D,0
52.5961,0.2124,316.5,1.3,1.1,2021-04-22,1132,Terra,MODIS,76,6.03,294,15.9,D,0
52.5925,0.2306,315.3,1.3,1.1,2021-04-22,1132,Terra,MODIS,75,6.03,294.6,14.6,D,0
51.5683,-3.7594,310.1,1,1,2021-04-22,1132,Terra,MODIS,45,6.03,297.1,8.9,D,2
53.5634,-0.5994,306.6,1.2,1.1,2021-04-22,1132,Terra,MODIS,24,6.03,295.2,5.7,D,2
56.9828,-5.7402,308.9,1.1,1,2021-04-22,1322,Aqua,MODIS,48,6.03,289,9,D,0
56.9808,-5.758,306,1.1,1,2021-04-22,1322,Aqua,MODIS,23,6.03,290.3,6.3,D,0
53.5639,-0.5972,306.1,2,1.4,2021-04-23,1037,Terra,MODIS,35,6.03,295.5,10.2,D,2
51.5692,-3.7494,300.3,2.7,1.6,2021-04-23,1037,Terra,MODIS,0,6.03,287.3,17.3,D,2
51.2829,1.2158,303.2,1.4,1.2,2021-04-23,1225,Aqua,MODIS,55,6.03,292,6.7,D,0
52.6684,0.6617,310.7,1.4,1.2,2021-04-23,1225,Aqua,MODIS,67,6.03,296.5,9.9,D,0
52.6738,0.6536,311.6,1.4,1.2,2021-04-23,1225,Aqua,MODIS,69,6.03,296.6,11.4,D,0
53.5662,-0.5953,306.2,1.4,1.2,2021-04-23,1225,Aqua,MODIS,55,6.03,289.7,8.4,D,2
51.7558,-3.906,311.4,1,1,2021-04-24,1120,Terra,MODIS,71,6.03,293.6,8.5,D,0
51.7667,-3.9174,308.7,1,1,2021-04-24,1120,Terra,MODIS,17,6.03,293.3,5.9,D,0
54.1768,-5.9094,314.7,1.2,1.1,2021-04-24,1120,Terra,MODIS,75,6.03,295.4,14.3,D,0
51.6604,-2.8276,323.8,1,1,2021-04-24,1120,Terra,MODIS,82,6.03,292.4,20.2,D,0
51.6584,-2.8135,305.8,1,1,2021-04-24,1120,Terra,MODIS,34,6.03,291.5,5.1,D,0
51.6516,-2.8309,315.1,1,1,2021-04-24,1120,Terra,MODIS,72,6.03,290,11.3,D,0
51.7577,-3.9205,318.2,1,1,2021-04-24,1120,Terra,MODIS,78,6.03,294.6,14.3,D,0
51.5646,-3.7649,312.1,1,1,2021-04-24,1308,Aqua,MODIS,0,6.03,300.8,7.7,D,2
51.5022,-1.798,305.3,1,1,2021-04-24,1308,Aqua,MODIS,53,6.03,293.7,4.9,D,0
53.5618,-0.6009,311.9,1.1,1.1,2021-04-24,1308,Aqua,MODIS,62,6.03,296.3,9,D,2
54.1728,-5.9075,317,1,1,2021-04-24,1309,Aqua,MODIS,77,6.03,294.3,13.4,D,0
51.6053,-3.1098,315.5,1.7,1.3,2021-04-24,2231,Terra,MODIS,91,6.03,280.5,39.6,N,0
51.6034,-3.1355,307.2,1.7,1.3,2021-04-24,2231,Terra,MODIS,71,6.03,279.4,25.8,N,0
51.5644,-3.766,303.2,1,1,2021-04-25,0239,Aqua,MODIS,54,6.03,280.9,8.9,N,2
51.6082,-3.1182,313.6,2.1,1.4,2021-04-25,1203,Terra,MODIS,74,6.03,289.4,33.9,D,0
51.5962,-3.125,316.2,2.1,1.4,2021-04-25,1203,Terra,MODIS,76,6.03,290.2,40.1,D,0
51.6008,-3.1433,304.2,2.9,1.6,2021-04-25,1213,Aqua,MODIS,56,6.03,288,27.7,D,0
51.587,-3.1347,309.8,2.9,1.6,2021-04-25,1213,Aqua,MODIS,69,6.03,288.6,45.3,D,0
51.5984,-3.1081,306.4,2.5,1.5,2021-04-25,1351,Aqua,MODIS,63,6.03,292.7,21.9,D,0
53.583,-1.9615,300.2,1.1,1.1,2021-04-25,2137,Terra,MODIS,22,6.03,274.1,10.2,N,0
53.5859,-2.2638,301.5,2.3,1.5,2021-04-26,0144,Aqua,MODIS,42,6.03,273.9,32.8,N,2
53.3983,-1.3829,312.2,1.1,1,2021-04-26,1107,Terra,MODIS,72,6.03,291.6,9.6,D,2
53.5669,-0.6029,309,1,1,2021-04-26,1107,Terra,MODIS,44,6.03,295.6,6.4,D,2
51.6012,-3.1197,302.9,1.1,1.1,2021-04-26,1108,Terra,MODIS,54,6.03,288.4,5.4,D,0
51.6031,-3.1361,304.9,1.1,1.1,2021-04-26,1108,Terra,MODIS,60,6.03,289,6.8,D,0
51.1914,-1.4491,315.1,1,1,2021-04-26,1255,Aqua,MODIS,75,6.03,292.4,11.5,D,0
51.5912,-3.1365,305.3,1.1,1,2021-04-26,1256,Aqua,MODIS,43,6.03,281.1,7.1,D,0
51.6003,-3.1401,308.6,1.1,1,2021-04-26,1256,Aqua,MODIS,67,6.03,281.2,9.8,D,0
51.5655,-3.7701,303.6,1.1,1.1,2021-04-26,1256,Aqua,MODIS,0,6.03,281.6,5.9,D,2
51.6917,-3.3803,302.4,1.1,1,2021-04-26,1256,Aqua,MODIS,48,6.03,285.8,5.5,D,0
52.6833,-2.4844,304.5,1,1,2021-04-26,1256,Aqua,MODIS,43,6.03,290.7,3.5,D,2
